hh_id,formid,house_status,consent,hh_size,access_med.no_911,access_med.no_transport,access_med.roads_damaged,access_med.facility_closed,access_med.no_doctors,access_med.no_dialysis,access_med.no_resp_mach,access_med.no_meds,access_med.couldnt_afford,access_med.ot_reasons,access_med.access_other,water.water_short_b,water.lost_water,water.sept,water.oct,water.nov,water.dec,water.lost_drink_water,water.sept_drink,water.oct_drink,water.nov_drink,water.dec_drink,water.drinkable_water_now,electricity.elec_short_b,electricity.lost_elec,electricity.sept,electricity.oct,electricity.nov,electricity.dec,cell_short_b,cell.lost_cell,cell.sept,cell.oct,cell.nov,cell.dec,mort_neighbor,left_neighbor,neighbors_num,notas,completed_time,started_time,username,received_on,location,barrio_id,imputed_gps,flag
115,CENSORED,NA,1,1,99,99,99,99,99,99,99,99,99,NA,0,0,1,1,0,0,0,0,0,0,0,0,NA,0,1,2,4,0,0,0,1,2,4,4,0,0,NA,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,390,no,0
116,CENSORED,NA,1,3,99,99,99,99,99,99,99,6,4,NA,0,0,1,3,4,4,3,0,4,4,4,4,NA,0,1,3,4,4,3,0,1,3,4,4,2,99,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,495,no,0
117,CENSORED,NA,1,4,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,0,0,0,0,0,0,0,0,NA,0,1,2,4,4,4,0,1,2,1,1,1,0,NA,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,841,no,0
118,CENSORED,NA,1,3,99,99,99,99,99,99,99,99,99,NA,0,0,1,3,4,1,0,0,0,0,0,0,NA,0,1,3,4,4,2,0,1,3,4,4,4,0,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,841,no,0
119,CENSORED,NA,1,7,99,99,99,99,99,99,99,99,99,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,2,4,4,3,0,1,2,3,0,0,0,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,841,no,0
120,CENSORED,NA,1,1,99,99,99,99,99,99,99,99,99,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,3,4,4,1,0,1,3,3,0,0,0,NA,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,841,no,0
121,CENSORED,NA,1,1,99,99,99,99,99,99,99,99,99,NA,0,0,1,1,0,0,0,0,0,0,0,0,NA,0,1,2,4,4,3,0,1,2,4,2,0,0,NA,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,841,no,0
122,CENSORED,NA,1,2,99,6,99,99,99,99,0,3,99,problemas de crisis de salud mental,0,4,1,2,1,0,0,0,0,0,0,0,NA,4,1,3,4,4,4,4,1,2,4,4,3,6,NA,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,734,no,0
123,CENSORED,NA,1,5,99,99,99,4,99,99,99,4,6,NA,0,0,1,1,0,0,0,0,0,0,0,0,NA,0,1,2,4,4,4,0,1,2,4,4,3,99,NA,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,734,no,0
124,CENSORED,NA,1,1,99,1,1,99,99,99,99,99,99,NA,0,0,1,3,3,3,1,1,2,2,2,1,1,0,1,2,4,4,0,0,1,3,3,0,0,1,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,291,no,0
125,CENSORED,NA,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,1,0,0,0,0,1,0,0,0,NA,4,1,3,4,3,1,0,1,3,4,4,4,0,NA,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,575,no,0
127,CENSORED,NA,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,0,0,0,0,0,0,0,0,NA,0,1,4,1,0,0,0,1,4,4,0,0,0,NA,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,803,no,0
128,CENSORED,NA,1,2,99,99,99,99,99,99,99,99,99,NA,0,4,1,2,3,0,0,1,2,3,0,0,1,0,1,2,3,0,0,4,1,2,4,0,0,0,NA,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,803,no,0
129,CENSORED,NA,1,1,99,99,99,99,99,99,99,99,99,NA,0,4,1,2,0,0,0,0,0,0,0,0,NA,4,1,4,4,4,4,0,1,4,3,0,0,99,NA,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,803,no,0
130,CENSORED,NA,1,3,99,0,0,0,0,99,99,99,99,NA,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,1,2,3,0,0,3,1,2,3,0,0,99,NA,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,803,no,0
131,CENSORED,NA,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,1,0,0,0,0,0,0,0,0,NA,2,1,2,4,0,0,0,1,2,4,2,0,99,NA,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,803,no,0
132,CENSORED,NA,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,0,0,0,0,0,0,0,0,NA,0,1,2,4,2,0,0,1,2,3,0,0,0,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,803,no,0
133,CENSORED,NA,1,3,99,99,99,99,99,99,99,99,99,NA,0,4,1,3,3,0,0,1,3,0,0,0,1,4,1,3,4,4,4,4,1,3,2,0,0,0,NA,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,777,no,0
134,CENSORED,NA,1,2,99,99,99,99,99,99,3,99,99,NA,0,3,1,3,3,1,1,0,0,0,0,0,NA,2,1,3,4,4,4,3,1,3,4,4,2,1,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,430,no,0
135,CENSORED,NA,1,3,99,99,99,99,99,99,99,99,99,NA,1,3,1,3,0,0,0,0,0,0,0,0,NA,4,1,3,4,4,4,4,1,3,4,1,1,0,NA,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,777,no,0
136,CENSORED,NA,1,1,99,99,99,99,99,99,99,99,99,NA,0,4,1,3,4,1,0,1,0,0,0,0,1,4,1,3,4,4,3,4,1,3,0,0,0,0,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,777,no,0
137,CENSORED,NA,1,3,99,99,99,99,99,99,99,99,99,NA,0,2,1,3,4,3,0,1,3,0,0,0,1,2,1,3,4,4,4,0,1,3,4,4,3,99,NA,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,777,no,0
138,CENSORED,NA,1,3,99,99,99,99,99,99,99,99,99,NA,0,4,1,2,2,0,0,0,0,0,0,0,NA,4,1,2,4,4,2,0,1,2,1,0,0,0,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,139,no,0
139,CENSORED,NA,1,3,99,99,99,99,99,99,5,99,99,NA,0,4,1,2,2,0,0,1,2,2,0,0,2,4,1,2,4,3,0,0,1,2,4,4,0,3,NA,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,139,no,0
140,CENSORED,NA,1,1,99,99,99,99,5,99,99,5,99,NA,0,0,1,2,4,4,4,1,2,4,4,4,1,0,1,2,4,4,4,4,1,2,4,4,4,0,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,777,no,0
141,CENSORED,NA,1,4,99,99,99,99,99,99,99,99,99,NA,0,3,1,2,3,3,0,1,2,3,3,0,1,4,1,2,4,4,4,0,1,2,3,0,0,0,NA,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,777,no,0
142,CENSORED,NA,1,1,99,99,99,99,99,99,4,99,99,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,2,3,0,0,0,1,2,3,0,0,0,NA,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,139,no,0
143,CENSORED,NA,1,1,99,99,99,99,99,99,99,99,99,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,2,4,4,0,0,1,1,0,0,0,0,NA,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,139,no,0
144,CENSORED,NA,1,3,99,99,99,99,99,99,99,99,99,NA,0,4,1,2,3,0,0,1,2,4,4,4,1,4,1,2,4,4,4,0,1,2,4,4,3,1,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,777,no,0
145,CENSORED,NA,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,1,0,0,0,0,0,0,0,0,NA,0,1,2,3,3,0,0,1,2,3,3,0,0,NA,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,139,no,0
146,CENSORED,NA,1,1,99,99,99,99,99,99,99,99,99,NA,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,1,2,3,3,0,0,1,1,0,0,0,0,NA,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,139,no,0
147,CENSORED,NA,1,2,99,99,99,99,99,99,99,99,99,NA,0,4,1,2,1,0,0,1,1,0,0,0,1,4,1,2,4,2,0,0,1,2,1,0,0,99,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,430,no,0
148,CENSORED,NA,1,2,99,99,99,99,99,99,99,99,99,NA,0,2,1,3,0,0,0,1,3,0,0,0,1,2,1,3,3,1,0,3,1,3,1,0,0,1,NA,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,430,no,0
149,CENSORED,NA,1,4,99,99,99,99,99,99,99,99,99,NA,0,3,1,3,4,0,0,1,3,4,0,0,1,4,1,3,4,4,0,3,1,3,4,0,0,1,NA,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,430,no,0
150,CENSORED,NA,1,1,99,99,99,99,99,99,99,99,99,NA,0,4,1,3,3,0,0,1,3,3,0,0,1,4,1,3,4,0,0,4,1,3,4,4,2,99,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,430,no,0
151,CENSORED,NA,1,3,99,99,99,99,99,99,99,99,99,NA,0,4,1,3,0,0,0,1,3,0,0,0,3,4,1,3,1,0,0,4,1,3,0,0,0,0,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,430,no,0
152,CENSORED,NA,1,2,99,99,99,99,99,99,99,99,99,NA,0,4,1,3,4,1,0,0,0,0,0,0,NA,4,1,3,4,0,0,4,1,3,3,3,1,99,NA,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,430,no,0
153,CENSORED,NA,1,2,99,99,0,0,0,99,99,0,99,NA,1,4,1,3,4,2,1,1,3,1,0,0,1,4,1,3,4,3,0,4,1,3,4,3,0,99,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,430,no,0
154,CENSORED,NA,1,2,99,99,99,99,99,99,99,0,99,NA,0,4,1,3,2,0,0,1,0,0,0,0,2,4,1,3,3,1,1,4,1,3,2,1,1,99,NA,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,430,no,0
155,CENSORED,NA,1,4,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,4,3,2,0,0,0,0,0,NA,3,1,3,4,4,4,0,1,2,4,4,3,1,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,761,no,0
156,CENSORED,NA,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,1,0,0,0,0,0,0,0,0,NA,0,1,3,4,4,4,0,1,3,4,4,4,0,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,761,no,0
157,CENSORED,NA,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,3,0,0,0,0,0,0,0,NA,0,1,2,4,2,0,0,1,2,4,2,0,1,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,761,no,0
158,CENSORED,NA,1,5,99,99,99,99,99,99,99,99,99,NA,0,0,1,3,4,3,0,0,0,0,0,0,NA,0,1,3,4,4,2,0,1,3,4,4,4,1,NA,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,761,no,0
159,CENSORED,NA,1,2,99,99,99,99,4,99,99,5,99,NA,2,0,1,2,4,2,1,1,2,4,2,1,1,0,1,3,4,4,3,0,0,NA,NA,NA,NA,1,NA,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,761,no,0
160,CENSORED,NA,1,5,0,99,99,99,99,99,99,99,99,NA,0,0,1,2,4,1,0,1,2,4,4,0,1,0,1,2,4,3,0,0,1,2,1,1,1,0,NA,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,805,no,0
161,CENSORED,NA,1,4,99,99,4,99,99,99,99,5,99,NA,0,3,1,2,4,4,1,1,2,4,4,1,2,2,1,3,4,4,4,0,1,2,4,4,4,2,NA,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,761,no,0
162,CENSORED,NA,1,2,99,99,99,99,99,99,99,99,99,NA,0,4,1,4,1,0,0,1,2,1,0,0,1,0,1,4,4,3,0,0,1,4,4,0,0,99,NA,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,805,no,0
163,CENSORED,NA,1,5,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,4,4,1,1,2,4,4,1,1,0,1,3,4,4,2,0,1,2,4,1,1,99,NA,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,805,no,0
164,CENSORED,NA,1,2,99,99,99,99,99,99,99,3,99,NA,0,0,1,3,4,4,0,1,2,0,0,0,1,0,1,3,4,4,1,2,1,3,4,4,1,99,NA,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,805,no,0
166,CENSORED,NA,1,5,99,99,99,99,99,99,99,99,99,NA,0,4,1,2,4,0,0,1,2,4,4,4,1,0,1,3,4,4,0,0,1,2,4,4,0,0,NA,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,805,no,0
167,CENSORED,NA,1,3,0,0,0,0,0,99,5,0,0,NA,0,2,1,3,3,1,1,1,3,2,2,2,2,4,1,3,4,4,3,0,1,3,3,3,3,1,NA,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,805,no,0
168,CENSORED,NA,1,3,99,99,99,99,99,99,99,99,99,NA,0,3,1,3,4,4,3,1,3,4,4,3,1,0,1,3,4,4,4,0,0,NA,NA,NA,NA,3,NA,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,761,no,0
169,CENSORED,NA,1,4,99,99,99,99,99,99,3,99,99,NA,0,4,1,3,3,0,0,1,3,3,0,0,1,3,1,3,4,4,4,2,1,3,4,4,4,2,NA,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,761,no,0
170,CENSORED,NA,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,3,4,4,3,1,3,4,4,4,1,0,1,3,4,4,2,0,1,3,4,4,3,0,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,805,no,0
171,CENSORED,NA,1,6,99,99,99,99,99,99,99,99,99,NA,0,0,1,3,4,4,3,1,3,4,4,3,1,0,1,3,4,4,3,0,1,3,4,4,2,1,NA,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,761,no,0
176,CENSORED,NA,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,4,4,4,0,0,0,0,0,NA,0,1,2,4,4,4,0,1,2,4,4,4,0,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,365,no,0
177,CENSORED,NA,1,2,99,0,99,99,99,99,99,4,99,NA,0,4,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2,1,2,4,4,4,4,1,2,2,2,2,4,NA,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,594,no,0
178,CENSORED,NA,1,2,99,99,99,99,99,99,99,3,99,NA,0,0,1,2,0,0,0,0,2,0,0,0,NA,3,1,2,4,0,0,0,1,2,1,0,0,0,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,594,no,0
179,CENSORED,NA,1,1,99,99,99,99,99,99,99,0,99,NA,0,4,1,1,0,0,0,0,0,0,0,0,NA,3,1,2,3,0,0,0,1,3,4,4,4,0,NA,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,594,no,0
180,CENSORED,NA,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,2,4,4,4,0,1,2,4,1,0,2,NA,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,736,no,0
181,CENSORED,NA,1,2,99,99,99,99,99,99,99,99,99,NA,0,4,1,2,4,4,4,0,0,0,0,0,NA,0,1,2,4,4,4,0,1,2,4,4,3,99,NA,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,365,no,0
182,CENSORED,NA,1,4,0,0,0,0,0,99,5,99,99,NA,1,0,1,3,4,4,2,1,3,4,4,2,1,0,1,3,4,4,4,0,1,3,4,4,4,1,NA,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,365,no,0
183,CENSORED,NA,1,3,99,99,99,99,99,99,99,99,99,NA,0,0,1,1,0,0,0,0,0,0,0,0,NA,0,1,2,4,4,4,0,0,NA,NA,NA,NA,1,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,736,no,0
184,CENSORED,NA,1,6,99,99,99,99,4,99,99,4,5,NA,0,0,1,2,4,3,0,1,1,0,0,0,1,4,1,3,4,4,4,2,1,2,4,3,1,99,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,736,no,0
185,CENSORED,NA,1,3,99,99,99,99,99,99,99,99,99,NA,0,0,1,1,0,0,0,0,0,0,0,0,NA,0,1,3,4,3,1,0,1,2,4,4,4,0,NA,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,736,no,0
186,CENSORED,NA,1,4,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,0,0,0,1,2,0,0,0,1,0,1,2,2,0,0,0,1,3,4,3,0,99,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,594,no,0
187,CENSORED,NA,1,3,99,99,99,99,99,99,99,99,99,NA,0,0,1,1,0,0,0,1,2,3,0,0,1,0,1,2,4,0,0,0,1,2,4,4,2,99,NA,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,594,no,0
188,CENSORED,NA,1,3,99,99,99,99,99,99,3,0,99,NA,0,0,1,2,0,0,0,1,1,0,0,0,1,0,1,2,4,4,0,0,1,2,4,0,0,99,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,594,no,0
189,CENSORED,NA,1,2,99,99,99,99,99,99,99,0,99,NA,0,0,1,2,1,0,0,0,0,0,0,0,NA,4,1,2,4,2,2,0,1,2,4,1,1,1,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,594,no,0
190,CENSORED,NA,1,2,99,5,5,99,99,99,99,5,99,NA,1,2,1,2,4,4,4,1,2,4,0,0,1,2,1,1,4,4,4,3,1,2,4,1,0,0,NA,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,755,no,0
191,CENSORED,NA,1,4,99,99,99,99,99,99,99,99,99,NA,0,3,1,3,4,4,4,1,3,4,4,4,1,3,1,3,4,4,4,2,1,3,4,4,2,0,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,755,no,0
192,CENSORED,NA,1,2,99,99,99,99,99,99,0,99,99,NA,0,1,1,2,4,4,2,0,0,0,0,0,NA,2,1,2,4,4,4,2,1,2,4,4,4,0,NA,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,755,no,0
194,CENSORED,NA,1,3,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,4,2,0,1,0,0,0,0,1,4,1,2,4,2,0,0,1,2,1,0,0,3,NA,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,594,no,0
195,CENSORED,NA,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,4,2,1,1,2,4,2,1,1,0,1,2,4,4,4,0,1,2,1,1,1,99,NA,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,365,no,0
196,CENSORED,NA,1,2,99,99,3,3,3,99,99,3,99,NA,0,0,1,2,4,2,1,1,2,4,2,1,1,0,1,2,4,4,4,0,1,2,4,4,3,0,NA,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,365,no,0
197,CENSORED,NA,1,4,99,99,99,99,99,99,99,5,99,NA,0,4,1,3,4,4,1,1,3,4,4,1,1,0,1,2,4,4,4,0,1,2,4,4,1,99,NA,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,365,no,0
198,CENSORED,1,1,1,99,99,99,99,99,99,0,99,99,NA,0,0,1,2,3,0,0,0,0,0,0,0,NA,0,1,2,4,4,3,0,1,2,4,4,4,99,0,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,475,no,1
199,CENSORED,1,1,3,99,99,99,99,99,99,2,99,99,NA,0,0,1,1,0,0,0,0,0,0,0,0,NA,2,1,3,4,4,4,4,1,3,4,4,4,99,99,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,491,no,1
200,CENSORED,NA,1,2,99,99,99,99,99,99,99,4,99,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,4,1,3,4,4,2,0,1,3,4,4,4,1,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,430,no,0
201,CENSORED,NA,1,2,99,99,99,99,99,99,99,5,99,NA,0,0,1,0,0,0,0,0,0,0,0,0,NA,4,1,3,4,4,1,0,1,3,4,4,4,1,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,430,no,0
202,CENSORED,NA,1,1,99,99,99,99,99,99,99,99,99,NA,0,4,1,3,0,0,0,0,0,0,0,0,NA,3,1,3,4,0,0,4,1,3,4,0,0,0,NA,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,430,no,0
203,CENSORED,NA,1,3,99,99,99,99,99,99,99,99,99,NA,0,4,1,3,2,0,0,0,0,0,0,0,NA,4,1,3,4,4,4,3,1,3,4,4,2,1,NA,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,777,no,0
204,CENSORED,NA,1,8,99,99,99,99,99,99,99,5,99,NA,1,4,1,3,0,0,0,0,0,0,0,0,NA,3,1,3,4,4,4,1,1,3,4,4,2,99,NA,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,777,no,0
205,CENSORED,NA,1,3,99,99,99,99,99,99,99,99,99,NA,0,4,1,3,3,0,0,1,0,1,0,0,1,4,1,3,4,4,4,3,1,3,3,3,0,0,NA,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,777,no,0
206,CENSORED,NA,1,1,99,99,99,99,99,99,99,99,99,NA,0,0,1,0,0,0,0,0,0,0,0,0,NA,2,1,2,3,3,0,0,1,2,3,3,0,0,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,139,no,0
207,CENSORED,NA,1,4,99,99,99,99,99,99,99,99,99,NA,0,0,1,0,0,0,0,0,0,0,0,0,NA,4,1,2,3,2,0,0,1,1,0,0,0,0,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,139,no,0
208,CENSORED,NA,1,3,99,99,99,99,99,99,99,99,99,NA,0,4,1,2,4,0,0,1,1,0,0,0,1,4,1,2,4,4,4,0,1,2,4,4,0,0,NA,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,777,no,0
209,CENSORED,NA,1,1,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,3,3,0,0,0,0,0,0,NA,0,1,2,4,4,4,0,1,2,3,3,3,0,NA,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,777,no,0
210,CENSORED,NA,1,2,99,99,99,99,6,99,99,99,99,NA,1,4,1,3,0,0,0,1,2,0,0,0,1,4,1,2,4,4,4,4,1,2,4,4,4,0,NA,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,777,no,0
211,CENSORED,NA,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,0,0,0,0,0,0,0,0,0,NA,4,1,2,3,3,0,0,1,2,3,0,0,0,NA,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,139,no,0
212,CENSORED,NA,1,2,99,99,99,99,99,99,0,99,99,NA,0,4,1,3,2,0,0,1,0,0,0,0,1,4,1,3,4,3,1,4,1,3,4,4,4,99,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,430,no,0
213,CENSORED,NA,1,3,99,99,99,99,99,99,99,99,99,NA,0,4,1,3,3,0,0,0,0,0,0,0,NA,1,1,3,4,1,1,4,1,3,4,3,1,99,NA,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,430,no,0
214,CENSORED,NA,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,0,1,2,4,2,0,0,1,2,4,4,4,0,NA,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,139,no,0
215,CENSORED,NA,1,2,99,0,99,99,99,99,99,99,99,NA,1,3,1,2,3,0,0,0,0,0,0,0,NA,3,1,2,4,4,4,0,1,2,4,3,0,0,NA,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,139,no,0
216,CENSORED,NA,1,1,99,99,99,99,4,99,99,4,4,NA,2,4,1,2,2,0,0,0,0,0,0,0,NA,0,1,2,4,4,2,0,1,2,4,4,4,1,NA,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,139,no,0
217,CENSORED,NA,1,4,99,99,99,99,99,99,99,99,99,NA,0,4,1,1,0,0,0,0,0,0,0,0,NA,4,1,2,3,0,0,0,1,2,0,0,0,0,NA,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,139,no,0
218,CENSORED,NA,1,3,99,99,99,99,99,99,5,99,99,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,2,4,0,0,0,1,1,0,0,0,0,NA,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,139,no,0
219,CENSORED,NA,1,2,99,99,99,99,99,99,99,99,99,NA,0,4,1,2,4,2,0,1,2,4,4,4,1,0,1,2,4,4,4,0,1,2,0,0,0,99,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,777,no,0
220,CENSORED,NA,1,5,6,0,0,99,99,99,5,0,3,NA,1,2,1,2,4,4,0,1,3,4,4,4,1,3,1,2,4,4,4,1,1,2,4,4,4,99,NA,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,777,no,0
221,CENSORED,NA,1,3,99,99,99,99,99,99,99,99,99,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,3,1,2,4,1,0,0,1,2,4,4,0,6,NA,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,139,no,0
222,CENSORED,NA,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,2,2,0,0,2,3,0,0,NA,0,1,2,2,3,0,0,1,1,2,0,0,4,NA,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,139,no,0
223,CENSORED,NA,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,0,0,0,1,2,0,0,0,1,0,1,3,4,0,0,0,1,3,4,4,0,0,NA,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,805,no,0
