hh_id,username,completed_time,hh_id__1,gender,age,lived_movedin,movedin_month,movedin_bc_hurricane,status,missing_month,left_month,left_b_p_hurricane,left_bc_hurricane,left_first,left_final,hh_mem_num
2193,CENSORED,NA,0,0,59,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2193,CENSORED,NA,1,0,45,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2194,CENSORED,NA,0,0,75,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2194,CENSORED,NA,1,1,12,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2194,CENSORED,NA,2,0,37,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
2194,CENSORED,NA,3,0,9,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
2194,CENSORED,NA,4,0,54,1,NA,NA,1,NA,NA,NA,NA,NA,NA,5
2194,CENSORED,NA,5,1,35,1,NA,NA,1,NA,NA,NA,NA,NA,NA,6
2195,CENSORED,NA,0,0,75,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2195,CENSORED,NA,1,1,79,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2196,CENSORED,NA,0,0,72,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2196,CENSORED,NA,1,1,75,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2197,CENSORED,NA,0,0,38,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2197,CENSORED,NA,1,0,83,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2197,CENSORED,NA,2,1,43,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
2197,CENSORED,NA,3,0,22,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
2197,CENSORED,NA,4,0,18,1,NA,NA,1,NA,NA,NA,NA,NA,NA,5
2198,CENSORED,NA,0,0,66,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2198,CENSORED,NA,1,1,26,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2199,CENSORED,NA,0,1,43,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2199,CENSORED,NA,1,0,60,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2200,CENSORED,NA,0,0,70,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2200,CENSORED,NA,1,1,70,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2201,CENSORED,NA,0,0,65,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2203,CENSORED,NA,0,0,83,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2203,CENSORED,NA,1,0,44,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2203,CENSORED,NA,2,0,21,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
2203,CENSORED,NA,3,1,20,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
2203,CENSORED,NA,4,0,13,1,NA,NA,1,NA,NA,NA,NA,NA,NA,5
2203,CENSORED,NA,5,1,46,1,NA,NA,1,NA,NA,NA,NA,NA,NA,6
2204,CENSORED,NA,0,0,38,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2204,CENSORED,NA,1,1,66,1,NA,NA,2,NA,NA,NA,NA,NA,NA,2
2205,CENSORED,NA,0,1,55,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2205,CENSORED,NA,1,0,56,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2206,CENSORED,NA,0,1,65,2,9,1,1,NA,NA,NA,NA,NA,NA,1
2206,CENSORED,NA,1,0,40,1,NA,NA,3,NA,9,1,NA,NA,NA,2
2207,CENSORED,NA,0,0,82,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2208,CENSORED,NA,0,1,71,2,1,0,1,NA,NA,NA,NA,NA,NA,1
2210,CENSORED,NA,0,1,62,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2210,CENSORED,NA,1,0,59,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2211,CENSORED,NA,0,1,55,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2211,CENSORED,NA,1,0,56,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2212,CENSORED,NA,0,1,75,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2214,CENSORED,NA,0,1,82,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2215,CENSORED,NA,0,0,63,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2215,CENSORED,NA,1,0,30,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2216,CENSORED,NA,0,0,50,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2216,CENSORED,NA,1,1,28,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2216,CENSORED,NA,2,0,18,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
2217,CENSORED,NA,0,1,57,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2217,CENSORED,NA,1,0,52,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2218,CENSORED,NA,0,1,59,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2218,CENSORED,NA,1,0,42,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2218,CENSORED,NA,2,0,18,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
2218,CENSORED,NA,3,0,80,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
2218,CENSORED,NA,4,1,78,1,NA,NA,1,NA,NA,NA,NA,NA,NA,5
2219,CENSORED,NA,0,0,40,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2219,CENSORED,NA,1,1,4,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2219,CENSORED,NA,2,0,62,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
2220,CENSORED,NA,0,1,68,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2221,CENSORED,NA,0,1,19,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2221,CENSORED,NA,1,0,50,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2221,CENSORED,NA,2,1,59,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
2222,CENSORED,NA,0,1,46,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2222,CENSORED,NA,1,0,45,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2222,CENSORED,NA,2,1,23,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
2222,CENSORED,NA,3,0,18,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
2222,CENSORED,NA,4,1,16,1,NA,NA,1,NA,NA,NA,NA,NA,NA,5
2223,CENSORED,NA,0,1,69,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2223,CENSORED,NA,1,0,68,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2223,CENSORED,NA,2,1,37,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
2223,CENSORED,NA,3,1,33,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
2226,CENSORED,NA,0,0,78,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2226,CENSORED,NA,1,1,47,2,9,1,1,NA,NA,NA,NA,NA,NA,2
2227,CENSORED,NA,0,1,41,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2227,CENSORED,NA,1,1,82,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2227,CENSORED,NA,2,0,73,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
2227,CENSORED,NA,3,1,3,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
2228,CENSORED,NA,0,0,56,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2228,CENSORED,NA,1,1,60,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2228,CENSORED,NA,2,0,30,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
2228,CENSORED,NA,3,1,28,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
2228,CENSORED,NA,4,1,22,1,NA,NA,1,NA,NA,NA,NA,NA,NA,5
2229,CENSORED,NA,0,0,22,2,12,0,1,NA,NA,NA,NA,NA,NA,1
2232,CENSORED,NA,0,0,60,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2232,CENSORED,NA,1,1,63,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2232,CENSORED,NA,2,0,26,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
2232,CENSORED,NA,3,0,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
2234,CENSORED,NA,0,1,83,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2234,CENSORED,NA,1,0,61,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2235,CENSORED,NA,0,1,52,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2235,CENSORED,NA,1,0,51,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2236,CENSORED,NA,0,0,53,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2236,CENSORED,NA,1,0,27,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2236,CENSORED,NA,2,0,21,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
2236,CENSORED,NA,3,0,11,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
2236,CENSORED,NA,4,0,9,1,NA,NA,1,NA,NA,NA,NA,NA,NA,5
2236,CENSORED,NA,5,0,8,1,NA,NA,1,NA,NA,NA,NA,NA,NA,6
2236,CENSORED,NA,6,0,7,1,NA,NA,1,NA,NA,NA,NA,NA,NA,7
2236,CENSORED,NA,7,0,6,1,NA,NA,1,NA,NA,NA,NA,NA,NA,8
2236,CENSORED,NA,8,0,3,1,NA,NA,1,NA,NA,NA,NA,NA,NA,9
2237,CENSORED,NA,0,0,21,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2237,CENSORED,NA,1,1,53,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2237,CENSORED,NA,2,0,51,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
2237,CENSORED,NA,3,0,4,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
2237,CENSORED,NA,4,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,5
2237,CENSORED,NA,5,0,4,1,NA,NA,1,NA,NA,NA,NA,NA,NA,6
2238,CENSORED,NA,0,0,69,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2238,CENSORED,NA,1,1,75,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2239,CENSORED,NA,0,0,34,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2239,CENSORED,NA,1,1,33,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2239,CENSORED,NA,2,0,10,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
2239,CENSORED,NA,3,0,4,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
2240,CENSORED,NA,0,0,69,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2240,CENSORED,NA,1,1,46,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2240,CENSORED,NA,2,1,46,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
2241,CENSORED,NA,0,0,71,1,NA,NA,3,NA,12,NA,1,2,2,1
2241,CENSORED,NA,1,1,45,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2241,CENSORED,NA,2,0,18,1,NA,NA,3,NA,12,NA,1,2,2,3
2241,CENSORED,NA,3,0,14,1,NA,NA,3,NA,12,NA,1,2,2,4
2241,CENSORED,NA,4,0,39,1,NA,NA,3,NA,12,NA,1,2,2,5
2242,CENSORED,NA,0,1,84,2,11,0,1,NA,NA,NA,NA,NA,NA,1
2242,CENSORED,NA,1,0,71,2,11,0,1,NA,NA,NA,NA,NA,NA,2
2243,CENSORED,NA,0,0,61,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2243,CENSORED,NA,1,0,27,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2243,CENSORED,NA,2,1,56,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
2244,CENSORED,NA,0,0,64,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2244,CENSORED,NA,1,1,67,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2244,CENSORED,NA,2,1,22,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
2245,CENSORED,NA,0,1,67,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2245,CENSORED,NA,1,0,65,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2245,CENSORED,NA,2,0,26,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
2246,CENSORED,NA,0,1,31,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2246,CENSORED,NA,1,0,34,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2248,CENSORED,NA,0,1,78,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2249,CENSORED,NA,0,1,72,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2249,CENSORED,NA,1,0,62,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2250,CENSORED,NA,0,1,71,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2250,CENSORED,NA,1,0,65,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2250,CENSORED,NA,2,0,36,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
2251,CENSORED,NA,0,0,51,2,9,1,1,NA,NA,NA,NA,NA,NA,1
2251,CENSORED,NA,1,0,27,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2251,CENSORED,NA,2,1,55,2,9,1,1,NA,NA,NA,NA,NA,NA,3
2251,CENSORED,NA,3,1,35,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
2251,CENSORED,NA,4,0,9,1,NA,NA,1,NA,NA,NA,NA,NA,NA,5
2252,CENSORED,NA,0,1,55,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2252,CENSORED,NA,1,0,51,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2252,CENSORED,NA,2,0,23,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
2253,CENSORED,NA,0,0,61,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2253,CENSORED,NA,1,1,59,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2253,CENSORED,NA,2,1,36,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
2254,CENSORED,NA,0,0,72,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2254,CENSORED,NA,1,0,44,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2254,CENSORED,NA,2,1,52,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
2254,CENSORED,NA,3,0,3,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
2256,CENSORED,NA,0,1,66,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2256,CENSORED,NA,1,0,52,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2256,CENSORED,NA,2,1,30,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
2257,CENSORED,NA,0,0,29,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2257,CENSORED,NA,1,1,33,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2257,CENSORED,NA,2,0,8,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
2257,CENSORED,NA,3,0,6,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
2258,CENSORED,NA,0,0,32,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2258,CENSORED,NA,1,0,52,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2259,CENSORED,NA,0,0,81,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2260,CENSORED,NA,0,0,52,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2260,CENSORED,NA,1,1,57,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2260,CENSORED,NA,2,0,19,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
2261,CENSORED,NA,0,1,71,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2262,CENSORED,NA,0,0,82,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2262,CENSORED,NA,1,1,53,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2262,CENSORED,NA,2,1,50,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
2262,CENSORED,NA,3,1,40,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
2262,CENSORED,NA,4,1,42,1,NA,NA,1,NA,NA,NA,NA,NA,NA,5
2262,CENSORED,NA,5,1,43,1,NA,NA,1,NA,NA,NA,NA,NA,NA,6
2263,CENSORED,NA,0,0,43,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2263,CENSORED,NA,1,0,19,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2263,CENSORED,NA,2,0,5,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
2264,CENSORED,NA,0,0,75,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2265,CENSORED,NA,0,0,57,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2265,CENSORED,NA,1,1,56,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2266,CENSORED,NA,0,1,76,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2266,CENSORED,NA,1,0,75,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2267,CENSORED,NA,0,0,32,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2267,CENSORED,NA,1,1,28,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2267,CENSORED,NA,2,1,11,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
2267,CENSORED,NA,3,1,6,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
2268,CENSORED,NA,0,0,55,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2268,CENSORED,NA,1,0,25,1,NA,NA,3,NA,12,NA,0,1,1,2
2268,CENSORED,NA,2,1,20,1,NA,NA,3,NA,9,2,1,5,5,3
2269,CENSORED,NA,0,1,66,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2269,CENSORED,NA,1,0,55,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2269,CENSORED,NA,2,1,36,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
2269,CENSORED,NA,3,1,30,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
2270,CENSORED,NA,0,1,74,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2271,CENSORED,NA,0,0,88,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2271,CENSORED,NA,1,1,68,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2272,CENSORED,NA,0,0,59,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2272,CENSORED,NA,1,1,59,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2272,CENSORED,NA,2,0,29,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
2273,CENSORED,NA,0,1,51,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2273,CENSORED,NA,1,1,59,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2274,CENSORED,NA,0,1,65,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2275,CENSORED,NA,0,1,67,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2276,CENSORED,NA,0,1,76,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2276,CENSORED,NA,1,1,4,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2276,CENSORED,NA,2,0,16,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
2276,CENSORED,NA,3,0,39,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
2277,CENSORED,NA,0,0,45,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2277,CENSORED,NA,1,1,19,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2277,CENSORED,NA,2,1,15,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
2278,CENSORED,NA,0,0,51,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2278,CENSORED,NA,1,1,49,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2278,CENSORED,NA,2,0,17,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
2278,CENSORED,NA,3,1,15,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
2279,CENSORED,NA,0,0,67,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2279,CENSORED,NA,1,1,63,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2281,CENSORED,NA,0,0,60,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2281,CENSORED,NA,1,1,64,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2282,CENSORED,NA,0,1,72,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2282,CENSORED,NA,1,1,52,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2282,CENSORED,NA,2,0,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
2282,CENSORED,NA,3,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
2282,CENSORED,NA,4,0,29,1,NA,NA,1,NA,NA,NA,NA,NA,NA,5
2283,CENSORED,NA,0,1,39,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2283,CENSORED,NA,1,0,38,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2283,CENSORED,NA,2,1,18,1,NA,NA,3,NA,3,NA,NA,NA,NA,3
2283,CENSORED,NA,3,1,17,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
2283,CENSORED,NA,4,1,11,1,NA,NA,1,NA,NA,NA,NA,NA,NA,5
2284,CENSORED,NA,0,1,32,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2284,CENSORED,NA,1,1,59,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2285,CENSORED,NA,0,0,65,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2286,CENSORED,NA,0,0,70,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2286,CENSORED,NA,1,1,73,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2287,CENSORED,NA,0,1,58,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2288,CENSORED,NA,0,1,29,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2288,CENSORED,NA,1,1,48,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2288,CENSORED,NA,2,1,60,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
2289,CENSORED,NA,0,1,62,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2289,CENSORED,NA,1,0,74,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2289,CENSORED,NA,2,1,61,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
2289,CENSORED,NA,3,1,56,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
2290,CENSORED,NA,0,1,75,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2291,CENSORED,NA,0,0,83,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2291,CENSORED,NA,1,1,81,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2292,CENSORED,NA,0,0,40,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2292,CENSORED,NA,1,0,60,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2292,CENSORED,NA,2,0,10,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
2293,CENSORED,NA,0,1,27,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2293,CENSORED,NA,1,0,28,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2293,CENSORED,NA,2,1,3,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
2294,CENSORED,NA,0,0,36,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2294,CENSORED,NA,1,1,37,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2294,CENSORED,NA,2,1,13,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
2294,CENSORED,NA,3,1,8,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
2295,CENSORED,NA,0,0,51,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2295,CENSORED,NA,1,1,31,1,NA,NA,3,NA,7,NA,NA,NA,NA,2
2295,CENSORED,NA,2,0,29,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
2295,CENSORED,NA,3,1,29,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
2295,CENSORED,NA,4,0,7,1,NA,NA,1,NA,NA,NA,NA,NA,NA,5
2296,CENSORED,NA,0,1,52,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2296,CENSORED,NA,1,0,47,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2296,CENSORED,NA,2,0,15,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
2296,CENSORED,NA,3,0,14,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
2297,CENSORED,NA,0,1,58,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2297,CENSORED,NA,1,0,56,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2297,CENSORED,NA,2,1,32,1,NA,NA,3,NA,11,NA,NA,1,1,3
2297,CENSORED,NA,3,0,26,1,NA,NA,3,NA,11,NA,NA,1,1,4
2298,CENSORED,NA,0,1,56,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2298,CENSORED,NA,1,0,50,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2298,CENSORED,NA,2,1,27,1,NA,NA,3,NA,12,NA,NA,5,5,3
2298,CENSORED,NA,3,0,25,1,NA,NA,3,NA,1,NA,NA,NA,NA,4
2298,CENSORED,NA,4,0,23,1,NA,NA,3,NA,1,NA,NA,NA,NA,5
2298,CENSORED,NA,5,1,21,1,NA,NA,3,NA,11,NA,NA,5,5,6
2299,CENSORED,NA,0,0,36,1,NA,NA,3,NA,12,NA,NA,1,1,1
2299,CENSORED,NA,1,0,20,1,NA,NA,3,NA,12,NA,NA,5,5,2
2299,CENSORED,NA,2,1,21,1,NA,NA,3,NA,12,NA,NA,5,5,3
2299,CENSORED,NA,3,0,41,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
2299,CENSORED,NA,4,1,41,1,NA,NA,1,NA,NA,NA,NA,NA,NA,5
2300,CENSORED,NA,0,0,48,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2300,CENSORED,NA,1,1,48,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2300,CENSORED,NA,2,0,22,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
2300,CENSORED,NA,3,0,19,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
2300,CENSORED,NA,4,0,3,1,NA,NA,1,NA,NA,NA,NA,NA,NA,5
2301,CENSORED,NA,0,1,82,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2301,CENSORED,NA,1,0,76,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
2301,CENSORED,NA,2,0,52,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
2302,CENSORED,NA,0,1,40,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
2302,CENSORED,NA,1,1,69,1,NA,NA,2,NA,NA,NA,NA,NA,NA,2
2302,CENSORED,NA,2,0,67,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
2302,CENSORED,NA,3,0,43,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
